Institution,Site,Academic_Year,Term,ZIP_Code,Full_or_Part_Time,Headcount
UU,Main Campus,2020,2,84634,Part-Time,1
UU,Main Campus,2020,2,84639,Full-Time,1
UU,Main Campus,2020,2,84642,Part-Time,2
UU,Main Campus,2020,2,84645,Full-Time,2
UU,Main Campus,2020,2,84645,Part-Time,1
UU,Main Campus,2020,2,84646,Full-Time,2
UU,Main Campus,2020,2,84647,Full-Time,1
UU,Main Campus,2020,2,84647,Part-Time,3
UU,Main Campus,2020,2,84648,Full-Time,1
UU,Main Campus,2020,2,84648,Part-Time,1
UU,Main Campus,2020,2,84649,Part-Time,1
UU,Main Campus,2020,2,84651,Full-Time,20
UU,Main Campus,2020,2,84651,Part-Time,11
UU,Main Campus,2020,2,84653,Full-Time,16
UU,Main Campus,2020,2,84653,Part-Time,8
UU,Main Campus,2020,2,84654,Full-Time,1
UU,Main Campus,2020,2,84655,Full-Time,7
UU,Main Campus,2020,2,84655,Part-Time,3
UU,Main Campus,2020,2,84660,Full-Time,47
UU,Main Campus,2020,2,84660,Part-Time,33
UU,Main Campus,2020,2,84662,Part-Time,1
UU,Main Campus,2020,2,84663,Full-Time,44
UU,Main Campus,2020,2,84663,Part-Time,24
UU,Main Campus,2020,2,84664,Full-Time,14
UU,Main Campus,2020,2,84664,Part-Time,14
UU,Main Campus,2020,2,84701,Full-Time,3
UU,Main Campus,2020,2,84711,Full-Time,1
UU,Main Campus,2020,2,84713,Full-Time,2
UU,Main Campus,2020,2,84713,Part-Time,1
UU,Main Campus,2020,2,84718,Full-Time,1
UU,Main Campus,2020,2,84720,Full-Time,11
UU,Main Campus,2020,2,84720,Part-Time,8
UU,Main Campus,2020,2,84721,Full-Time,5
UU,Main Campus,2020,2,84721,Part-Time,12
UU,Main Campus,2020,2,84725,Part-Time,2
UU,Main Campus,2020,2,84728,Full-Time,2
UU,Main Campus,2020,2,84737,Full-Time,2
UU,Main Campus,2020,2,84737,Part-Time,2
UU,Main Campus,2020,2,84738,Full-Time,9
UU,Main Campus,2020,2,84738,Part-Time,5
UU,Main Campus,2020,2,84741,Full-Time,3
UU,Main Campus,2020,2,84742,Full-Time,1
UU,Main Campus,2020,2,84745,Full-Time,2
UU,Main Campus,2020,2,84745,Part-Time,1
UU,Main Campus,2020,2,84746,Part-Time,2
UU,Main Campus,2020,2,84747,Part-Time,1
UU,Main Campus,2020,2,84757,Part-Time,2
UU,Main Campus,2020,2,84758,Full-Time,1
UU,Main Campus,2020,2,84759,Part-Time,1
UU,Main Campus,2020,2,84760,Part-Time,1
UU,Main Campus,2020,2,84761,Full-Time,1
UU,Main Campus,2020,2,84761,Part-Time,1
UU,Main Campus,2020,2,84765,Full-Time,8
UU,Main Campus,2020,2,84765,Part-Time,6
UU,Main Campus,2020,2,84767,Full-Time,2
UU,Main Campus,2020,2,84770,Full-Time,25
UU,Main Campus,2020,2,84770,Part-Time,19
UU,Main Campus,2020,2,84774,Part-Time,1
UU,Main Campus,2020,2,84775,Full-Time,1
UU,Main Campus,2020,2,84779,Full-Time,1
UU,Main Campus,2020,2,84780,Full-Time,15
UU,Main Campus,2020,2,84780,Part-Time,5
UU,Main Campus,2020,2,84781,Full-Time,1
UU,Main Campus,2020,2,84782,Part-Time,1
UU,Main Campus,2020,2,84783,Full-Time,1
UU,Main Campus,2020,2,84790,Full-Time,43
UU,Main Campus,2020,2,84790,Part-Time,29
UU,UofU Sandy Center,2020,2,84003,Part-Time,13
UU,UofU Sandy Center,2020,2,84004,Part-Time,2
UU,UofU Sandy Center,2020,2,84005,Part-Time,1
UU,UofU Sandy Center,2020,2,84009,Part-Time,7
UU,UofU Sandy Center,2020,2,84010,Part-Time,19
UU,UofU Sandy Center,2020,2,84011,Part-Time,1
UU,UofU Sandy Center,2020,2,84014,Part-Time,3
UU,UofU Sandy Center,2020,2,84015,Part-Time,9
UU,UofU Sandy Center,2020,2,84018,Part-Time,1
UU,UofU Sandy Center,2020,2,84020,Part-Time,33
UU,UofU Sandy Center,2020,2,84022,Part-Time,1
UU,UofU Sandy Center,2020,2,84025,Part-Time,3
UU,UofU Sandy Center,2020,2,84032,Part-Time,2
UU,UofU Sandy Center,2020,2,84036,Part-Time,2
UU,UofU Sandy Center,2020,2,84037,Part-Time,10
UU,UofU Sandy Center,2020,2,84040,Part-Time,1
UU,UofU Sandy Center,2020,2,84041,Part-Time,4
UU,UofU Sandy Center,2020,2,84043,Part-Time,12
UU,UofU Sandy Center,2020,2,84044,Part-Time,4
UU,UofU Sandy Center,2020,2,84045,Part-Time,3
UU,UofU Sandy Center,2020,2,84047,Part-Time,14
UU,UofU Sandy Center,2020,2,84049,Part-Time,3
UU,UofU Sandy Center,2020,2,84054,Part-Time,9
UU,UofU Sandy Center,2020,2,84055,Part-Time,1
UU,UofU Sandy Center,2020,2,84057,Part-Time,1
UU,UofU Sandy Center,2020,2,84058,Part-Time,1
UU,UofU Sandy Center,2020,2,84060,Part-Time,2
UU,UofU Sandy Center,2020,2,84062,Part-Time,5
UU,UofU Sandy Center,2020,2,84065,Part-Time,20
UU,UofU Sandy Center,2020,2,84067,Part-Time,3
UU,UofU Sandy Center,2020,2,84068,Part-Time,1
UU,UofU Sandy Center,2020,2,84070,Part-Time,19
UU,UofU Sandy Center,2020,2,84074,Part-Time,4
UU,UofU Sandy Center,2020,2,84075,Part-Time,1
UU,UofU Sandy Center,2020,2,84081,Part-Time,16
UU,UofU Sandy Center,2020,2,84082,Part-Time,1
UU,UofU Sandy Center,2020,2,84084,Part-Time,13
UU,UofU Sandy Center,2020,2,84087,Part-Time,1
UU,UofU Sandy Center,2020,2,84088,Part-Time,17
UU,UofU Sandy Center,2020,2,84091,Part-Time,1
UU,UofU Sandy Center,2020,2,84092,Part-Time,33
UU,UofU Sandy Center,2020,2,84093,Part-Time,21
UU,UofU Sandy Center,2020,2,84094,Part-Time,26
UU,UofU Sandy Center,2020,2,84095,Part-Time,32
UU,UofU Sandy Center,2020,2,84096,Part-Time,14
UU,UofU Sandy Center,2020,2,84097,Part-Time,3
UU,UofU Sandy Center,2020,2,84098,Part-Time,5
UU,UofU Sandy Center,2020,2,84101,Part-Time,4
UU,UofU Sandy Center,2020,2,84102,Part-Time,39
UU,UofU Sandy Center,2020,2,84103,Part-Time,14
UU,UofU Sandy Center,2020,2,84104,Part-Time,3
UU,UofU Sandy Center,2020,2,84105,Part-Time,14
UU,UofU Sandy Center,2020,2,84106,Part-Time,22
UU,UofU Sandy Center,2020,2,84107,Part-Time,28
UU,UofU Sandy Center,2020,2,84108,Part-Time,27
UU,UofU Sandy Center,2020,2,84109,Part-Time,8
UU,UofU Sandy Center,2020,2,84111,Part-Time,12
UU,UofU Sandy Center,2020,2,84112,Part-Time,10
UU,UofU Sandy Center,2020,2,84113,Part-Time,2
UU,UofU Sandy Center,2020,2,84115,Part-Time,19
UU,UofU Sandy Center,2020,2,84116,Part-Time,12
UU,UofU Sandy Center,2020,2,84117,Part-Time,17
UU,UofU Sandy Center,2020,2,84118,Part-Time,15
UU,UofU Sandy Center,2020,2,84119,Part-Time,14
UU,UofU Sandy Center,2020,2,84120,Part-Time,9
UU,UofU Sandy Center,2020,2,84121,Part-Time,24
UU,UofU Sandy Center,2020,2,84123,Part-Time,14
UU,UofU Sandy Center,2020,2,84124,Part-Time,14
UU,UofU Sandy Center,2020,2,84128,Part-Time,12
UU,UofU Sandy Center,2020,2,84129,Part-Time,14
UU,UofU Sandy Center,2020,2,84157,Part-Time,1
UU,UofU Sandy Center,2020,2,84171,Part-Time,1
UU,UofU Sandy Center,2020,2,84315,Part-Time,1
UU,UofU Sandy Center,2020,2,84321,Part-Time,1
UU,UofU Sandy Center,2020,2,84414,Part-Time,1
UU,UofU Sandy Center,2020,2,84511,Part-Time,1
UU,UofU Sandy Center,2020,2,84532,Part-Time,1
UU,UofU Sandy Center,2020,2,84604,Part-Time,2
UU,UofU Sandy Center,2020,2,84606,Part-Time,1
UU,UofU Sandy Center,2020,2,84623,Part-Time,1
UU,UofU Sandy Center,2020,2,84651,Part-Time,1
UU,UofU Sandy Center,2020,2,84653,Part-Time,1
UU,UofU Sandy Center,2020,2,84660,Part-Time,2
UU,UofU Sandy Center,2020,2,84664,Part-Time,2
UU,UofU Sandy Center,2020,2,84738,Part-Time,1
UU,UofU Sandy Center,2020,2,84760,Part-Time,1
UU,UofU Sandy Center,2020,2,84770,Part-Time,1
UU,UofU Sandy Center,2020,2,84790,Part-Time,1
UVU,Main Campus,2020,2,84001,Full-Time,1
UVU,Main Campus,2020,2,84003,Full-Time,584
UVU,Main Campus,2020,2,84003,Part-Time,808
UVU,Main Campus,2020,2,84004,Full-Time,135
UVU,Main Campus,2020,2,84004,Part-Time,169
UVU,Main Campus,2020,2,84005,Full-Time,223
UVU,Main Campus,2020,2,84005,Part-Time,330
UVU,Main Campus,2020,2,84006,Full-Time,1
UVU,Main Campus,2020,2,84007,Full-Time,2
UVU,Main Campus,2020,2,84007,Part-Time,1
UVU,Main Campus,2020,2,84009,Full-Time,69
UVU,Main Campus,2020,2,84009,Part-Time,130
UVU,Main Campus,2020,2,84010,Full-Time,60
UVU,Main Campus,2020,2,84010,Part-Time,67
UVU,Main Campus,2020,2,84011,Full-Time,1
UVU,Main Campus,2020,2,84013,Full-Time,4
UVU,Main Campus,2020,2,84013,Part-Time,7
UVU,Main Campus,2020,2,84014,Full-Time,33
UVU,Main Campus,2020,2,84014,Part-Time,24
UVU,Main Campus,2020,2,84015,Full-Time,23
UVU,Main Campus,2020,2,84015,Part-Time,24
UVU,Main Campus,2020,2,84017,Full-Time,6
UVU,Main Campus,2020,2,84017,Part-Time,6
UVU,Main Campus,2020,2,84020,Full-Time,251
UVU,Main Campus,2020,2,84020,Part-Time,325
UVU,Main Campus,2020,2,84021,Full-Time,4
UVU,Main Campus,2020,2,84025,Full-Time,35
UVU,Main Campus,2020,2,84025,Part-Time,27
UVU,Main Campus,2020,2,84026,Full-Time,1
UVU,Main Campus,2020,2,84026,Part-Time,2
UVU,Main Campus,2020,2,84028,Full-Time,1
UVU,Main Campus,2020,2,84029,Full-Time,15
UVU,Main Campus,2020,2,84029,Part-Time,10
UVU,Main Campus,2020,2,84032,Full-Time,110
UVU,Main Campus,2020,2,84032,Part-Time,127
UVU,Main Campus,2020,2,84036,Full-Time,25
UVU,Main Campus,2020,2,84036,Part-Time,18
UVU,Main Campus,2020,2,84037,Full-Time,66
UVU,Main Campus,2020,2,84037,Part-Time,70
UVU,Main Campus,2020,2,84038,Full-Time,2
UVU,Main Campus,2020,2,84040,Full-Time,15
UVU,Main Campus,2020,2,84040,Part-Time,9
UVU,Main Campus,2020,2,84041,Full-Time,34
UVU,Main Campus,2020,2,84041,Part-Time,27
UVU,Main Campus,2020,2,84042,Full-Time,158
UVU,Main Campus,2020,2,84042,Part-Time,208
UVU,Main Campus,2020,2,84043,Full-Time,527
UVU,Main Campus,2020,2,84043,Part-Time,762
UVU,Main Campus,2020,2,84044,Full-Time,14
UVU,Main Campus,2020,2,84044,Part-Time,10
UVU,Main Campus,2020,2,84045,Full-Time,204
UVU,Main Campus,2020,2,84045,Part-Time,306
UVU,Main Campus,2020,2,84047,Full-Time,37
UVU,Main Campus,2020,2,84047,Part-Time,46
UVU,Main Campus,2020,2,84049,Full-Time,34
UVU,Main Campus,2020,2,84049,Part-Time,28
UVU,Main Campus,2020,2,84050,Full-Time,9
UVU,Main Campus,2020,2,84050,Part-Time,13
UVU,Main Campus,2020,2,84051,Full-Time,1
UVU,Main Campus,2020,2,84053,Full-Time,3
UVU,Main Campus,2020,2,84053,Part-Time,2
UVU,Main Campus,2020,2,84054,Full-Time,17
UVU,Main Campus,2020,2,84054,Part-Time,24
UVU,Main Campus,2020,2,84055,Full-Time,6
UVU,Main Campus,2020,2,84055,Part-Time,2
UVU,Main Campus,2020,2,84056,Full-Time,1
UVU,Main Campus,2020,2,84056,Part-Time,1
UVU,Main Campus,2020,2,84057,Full-Time,612
UVU,Main Campus,2020,2,84057,Part-Time,819
UVU,Main Campus,2020,2,84058,Full-Time,1442
UVU,Main Campus,2020,2,84058,Part-Time,1271
UVU,Main Campus,2020,2,84059,Full-Time,246
UVU,Main Campus,2020,2,84059,Part-Time,331
UVU,Main Campus,2020,2,84060,Full-Time,4
UVU,Main Campus,2020,2,84060,Part-Time,2
UVU,Main Campus,2020,2,84061,Full-Time,2
UVU,Main Campus,2020,2,84062,Full-Time,561
UVU,Main Campus,2020,2,84062,Part-Time,751
UVU,Main Campus,2020,2,84064,Full-Time,1
UVU,Main Campus,2020,2,84064,Part-Time,1
UVU,Main Campus,2020,2,84065,Full-Time,196
UVU,Main Campus,2020,2,84065,Part-Time,235
UVU,Main Campus,2020,2,84066,Full-Time,13
UVU,Main Campus,2020,2,84066,Part-Time,7
UVU,Main Campus,2020,2,84067,Full-Time,3
UVU,Main Campus,2020,2,84067,Part-Time,2
UVU,Main Campus,2020,2,84068,Full-Time,2
UVU,Main Campus,2020,2,84068,Part-Time,1
UVU,Main Campus,2020,2,84070,Full-Time,53
UVU,Main Campus,2020,2,84070,Part-Time,74
UVU,Main Campus,2020,2,84071,Part-Time,1
UVU,Main Campus,2020,2,84072,Full-Time,1
UVU,Main Campus,2020,2,84072,Part-Time,1
UVU,Main Campus,2020,2,84074,Full-Time,30
UVU,Main Campus,2020,2,84074,Part-Time,36
UVU,Main Campus,2020,2,84075,Full-Time,23
UVU,Main Campus,2020,2,84075,Part-Time,20
UVU,Main Campus,2020,2,84078,Full-Time,12
UVU,Main Campus,2020,2,84078,Part-Time,17
UVU,Main Campus,2020,2,84080,Full-Time,1
UVU,Main Campus,2020,2,84081,Full-Time,61
UVU,Main Campus,2020,2,84081,Part-Time,96
UVU,Main Campus,2020,2,84082,Full-Time,7
UVU,Main Campus,2020,2,84082,Part-Time,4
UVU,Main Campus,2020,2,84083,Full-Time,1
UVU,Main Campus,2020,2,84084,Full-Time,31
UVU,Main Campus,2020,2,84084,Part-Time,52
UVU,Main Campus,2020,2,84086,Part-Time,1
UVU,Main Campus,2020,2,84087,Full-Time,13
UVU,Main Campus,2020,2,84087,Part-Time,12
UVU,Main Campus,2020,2,84088,Full-Time,68
UVU,Main Campus,2020,2,84088,Part-Time,83
UVU,Main Campus,2020,2,84091,Part-Time,2
UVU,Main Campus,2020,2,84092,Full-Time,101
UVU,Main Campus,2020,2,84092,Part-Time,122
UVU,Main Campus,2020,2,84093,Full-Time,51
UVU,Main Campus,2020,2,84093,Part-Time,50
UVU,Main Campus,2020,2,84094,Full-Time,68
UVU,Main Campus,2020,2,84094,Part-Time,68
UVU,Main Campus,2020,2,84095,Full-Time,159
UVU,Main Campus,2020,2,84095,Part-Time,181
UVU,Main Campus,2020,2,84096,Full-Time,166
UVU,Main Campus,2020,2,84096,Part-Time,216
UVU,Main Campus,2020,2,84097,Full-Time,426
UVU,Main Campus,2020,2,84097,Part-Time,514
UVU,Main Campus,2020,2,84098,Full-Time,12
UVU,Main Campus,2020,2,84098,Part-Time,21
UVU,Main Campus,2020,2,84101,Full-Time,2
UVU,Main Campus,2020,2,84101,Part-Time,5
UVU,Main Campus,2020,2,84102,Full-Time,10
UVU,Main Campus,2020,2,84102,Part-Time,9
UVU,Main Campus,2020,2,84103,Full-Time,10
UVU,Main Campus,2020,2,84103,Part-Time,20
UVU,Main Campus,2020,2,84104,Full-Time,4
UVU,Main Campus,2020,2,84104,Part-Time,14
UVU,Main Campus,2020,2,84105,Full-Time,7
UVU,Main Campus,2020,2,84105,Part-Time,8
UVU,Main Campus,2020,2,84106,Full-Time,22
UVU,Main Campus,2020,2,84106,Part-Time,27
UVU,Main Campus,2020,2,84107,Full-Time,30
UVU,Main Campus,2020,2,84107,Part-Time,42
UVU,Main Campus,2020,2,84108,Full-Time,9
UVU,Main Campus,2020,2,84108,Part-Time,19
UVU,Main Campus,2020,2,84109,Full-Time,23
UVU,Main Campus,2020,2,84109,Part-Time,34
UVU,Main Campus,2020,2,84110,Full-Time,1
UVU,Main Campus,2020,2,84111,Full-Time,2
UVU,Main Campus,2020,2,84111,Part-Time,4
UVU,Main Campus,2020,2,84112,Full-Time,1
UVU,Main Campus,2020,2,84115,Full-Time,14
UVU,Main Campus,2020,2,84115,Part-Time,16
UVU,Main Campus,2020,2,84116,Full-Time,9
UVU,Main Campus,2020,2,84116,Part-Time,21
UVU,Main Campus,2020,2,84117,Full-Time,26
UVU,Main Campus,2020,2,84117,Part-Time,37
UVU,Main Campus,2020,2,84118,Full-Time,28
UVU,Main Campus,2020,2,84118,Part-Time,29
UVU,Main Campus,2020,2,84119,Full-Time,28
UVU,Main Campus,2020,2,84119,Part-Time,22
UVU,Main Campus,2020,2,84120,Full-Time,26
UVU,Main Campus,2020,2,84120,Part-Time,36
UVU,Main Campus,2020,2,84121,Full-Time,41
UVU,Main Campus,2020,2,84121,Part-Time,49
UVU,Main Campus,2020,2,84123,Full-Time,31
UVU,Main Campus,2020,2,84123,Part-Time,50
UVU,Main Campus,2020,2,84124,Full-Time,38
UVU,Main Campus,2020,2,84124,Part-Time,21
UVU,Main Campus,2020,2,84128,Full-Time,12
UVU,Main Campus,2020,2,84128,Part-Time,21
UVU,Main Campus,2020,2,84129,Full-Time,32
UVU,Main Campus,2020,2,84129,Part-Time,37
UVU,Main Campus,2020,2,84152,Full-Time,1
UVU,Main Campus,2020,2,84152,Part-Time,1
UVU,Main Campus,2020,2,84171,Full-Time,1
UVU,Main Campus,2020,2,84301,Full-Time,2
UVU,Main Campus,2020,2,84301,Part-Time,1
UVU,Main Campus,2020,2,84302,Full-Time,17
UVU,Main Campus,2020,2,84302,Part-Time,9
UVU,Main Campus,2020,2,84307,Full-Time,1
UVU,Main Campus,2020,2,84310,Full-Time,2
UVU,Main Campus,2020,2,84310,Part-Time,1
UVU,Main Campus,2020,2,84312,Full-Time,3
UVU,Main Campus,2020,2,84312,Part-Time,1
UVU,Main Campus,2020,2,84314,Full-Time,1
UVU,Main Campus,2020,2,84314,Part-Time,1
UVU,Main Campus,2020,2,84315,Full-Time,3
UVU,Main Campus,2020,2,84315,Part-Time,3
UVU,Main Campus,2020,2,84317,Full-Time,1
UVU,Main Campus,2020,2,84318,Full-Time,2
UVU,Main Campus,2020,2,84319,Full-Time,2
UVU,Main Campus,2020,2,84319,Part-Time,2
UVU,Main Campus,2020,2,84320,Full-Time,1
UVU,Main Campus,2020,2,84320,Part-Time,1
UVU,Main Campus,2020,2,84321,Full-Time,15
UVU,Main Campus,2020,2,84321,Part-Time,8
UVU,Main Campus,2020,2,84324,Full-Time,1
UVU,Main Campus,2020,2,84324,Part-Time,1
UVU,Main Campus,2020,2,84325,Full-Time,1
UVU,Main Campus,2020,2,84325,Part-Time,1
UVU,Main Campus,2020,2,84326,Full-Time,2
UVU,Main Campus,2020,2,84326,Part-Time,1
UVU,Main Campus,2020,2,84329,Full-Time,1
UVU,Main Campus,2020,2,84331,Full-Time,1
UVU,Main Campus,2020,2,84332,Full-Time,4
UVU,Main Campus,2020,2,84332,Part-Time,1
UVU,Main Campus,2020,2,84333,Full-Time,1
UVU,Main Campus,2020,2,84333,Part-Time,1
UVU,Main Campus,2020,2,84335,Full-Time,8
UVU,Main Campus,2020,2,84335,Part-Time,4
UVU,Main Campus,2020,2,84337,Full-Time,4
UVU,Main Campus,2020,2,84339,Full-Time,1
UVU,Main Campus,2020,2,84339,Part-Time,4
UVU,Main Campus,2020,2,84340,Full-Time,1
UVU,Main Campus,2020,2,84340,Part-Time,1
UVU,Main Campus,2020,2,84341,Full-Time,4
UVU,Main Campus,2020,2,84341,Part-Time,3
UVU,Main Campus,2020,2,84401,Full-Time,6
UVU,Main Campus,2020,2,84401,Part-Time,8
UVU,Main Campus,2020,2,84403,Full-Time,9
UVU,Main Campus,2020,2,84403,Part-Time,10
UVU,Main Campus,2020,2,84404,Full-Time,8
UVU,Main Campus,2020,2,84404,Part-Time,4
UVU,Main Campus,2020,2,84405,Full-Time,15
UVU,Main Campus,2020,2,84405,Part-Time,6
UVU,Main Campus,2020,2,84412,Full-Time,1
UVU,Main Campus,2020,2,84414,Full-Time,13
UVU,Main Campus,2020,2,84414,Part-Time,13
UVU,Main Campus,2020,2,84501,Full-Time,8
UVU,Main Campus,2020,2,84501,Part-Time,3
UVU,Main Campus,2020,2,84510,Full-Time,1
UVU,Main Campus,2020,2,84510,Part-Time,1
UVU,Main Campus,2020,2,84511,Full-Time,4
UVU,Main Campus,2020,2,84513,Full-Time,4
UVU,Main Campus,2020,2,84523,Full-Time,2
UVU,Main Campus,2020,2,84523,Part-Time,2
UVU,Main Campus,2020,2,84525,Full-Time,1
UVU,Main Campus,2020,2,84526,Part-Time,1
UVU,Main Campus,2020,2,84528,Full-Time,1
UVU,Main Campus,2020,2,84528,Part-Time,1
UVU,Main Campus,2020,2,84532,Full-Time,3
UVU,Main Campus,2020,2,84532,Part-Time,5
UVU,Main Campus,2020,2,84535,Full-Time,2
UVU,Main Campus,2020,2,84535,Part-Time,1
UVU,Main Campus,2020,2,84537,Full-Time,2
UVU,Main Campus,2020,2,84561,Full-Time,1
UVU,Main Campus,2020,2,84601,Full-Time,556
UVU,Main Campus,2020,2,84601,Part-Time,709
UVU,Main Campus,2020,2,84603,Part-Time,8
UVU,Main Campus,2020,2,84604,Full-Time,1049
UVU,Main Campus,2020,2,84604,Part-Time,995
UVU,Main Campus,2020,2,84605,Full-Time,2
UVU,Main Campus,2020,2,84605,Part-Time,2
UVU,Main Campus,2020,2,84606,Full-Time,789
UVU,Main Campus,2020,2,84606,Part-Time,746
UVU,Main Campus,2020,2,84620,Full-Time,1
UVU,Main Campus,2020,2,84624,Full-Time,7
UVU,Main Campus,2020,2,84624,Part-Time,5
UVU,Main Campus,2020,2,84626,Full-Time,3
UVU,Main Campus,2020,2,84626,Part-Time,3
UVU,Main Campus,2020,2,84627,Full-Time,5
UVU,Main Campus,2020,2,84627,Part-Time,5
UVU,Main Campus,2020,2,84628,Part-Time,2
UVU,Main Campus,2020,2,84629,Full-Time,4
UVU,Main Campus,2020,2,84629,Part-Time,9
UVU,Main Campus,2020,2,84630,Part-Time,1
UVU,Main Campus,2020,2,84631,Full-Time,2
UVU,Main Campus,2020,2,84631,Part-Time,4
UVU,Main Campus,2020,2,84632,Full-Time,1
UVU,Main Campus,2020,2,84633,Full-Time,3
UVU,Main Campus,2020,2,84633,Part-Time,5
UVU,Main Campus,2020,2,84635,Part-Time,1
UVU,Main Campus,2020,2,84636,Full-Time,2
UVU,Main Campus,2020,2,84637,Part-Time,2
UVU,Main Campus,2020,2,84638,Full-Time,1
UVU,Main Campus,2020,2,84639,Full-Time,1
UVU,Main Campus,2020,2,84639,Part-Time,4
UVU,Main Campus,2020,2,84640,Part-Time,1
UVU,Main Campus,2020,2,84642,Full-Time,1
UVU,Main Campus,2020,2,84642,Part-Time,1
UVU,Main Campus,2020,2,84645,Full-Time,21
UVU,Main Campus,2020,2,84645,Part-Time,10
UVU,Main Campus,2020,2,84646,Full-Time,3
UVU,Main Campus,2020,2,84646,Part-Time,3
UVU,Main Campus,2020,2,84647,Full-Time,7
UVU,Main Campus,2020,2,84647,Part-Time,6
UVU,Main Campus,2020,2,84648,Full-Time,12
UVU,Main Campus,2020,2,84648,Part-Time,26
UVU,Main Campus,2020,2,84649,Full-Time,4
UVU,Main Campus,2020,2,84649,Part-Time,1
UVU,Main Campus,2020,2,84651,Full-Time,194
UVU,Main Campus,2020,2,84651,Part-Time,340
UVU,Main Campus,2020,2,84652,Full-Time,2
UVU,Main Campus,2020,2,84652,Part-Time,3
UVU,Main Campus,2020,2,84653,Full-Time,119
UVU,Main Campus,2020,2,84653,Part-Time,184
UVU,Main Campus,2020,2,84654,Full-Time,4
UVU,Main Campus,2020,2,84654,Part-Time,3
UVU,Main Campus,2020,2,84655,Full-Time,66
UVU,Main Campus,2020,2,84655,Part-Time,134
UVU,Main Campus,2020,2,84660,Full-Time,404
UVU,Main Campus,2020,2,84660,Part-Time,511
UVU,Main Campus,2020,2,84662,Full-Time,1
UVU,Main Campus,2020,2,84662,Part-Time,1
UVU,Main Campus,2020,2,84663,Full-Time,380
UVU,Main Campus,2020,2,84663,Part-Time,480
UVU,Main Campus,2020,2,84664,Full-Time,136
UVU,Main Campus,2020,2,84664,Part-Time,172
UVU,Main Campus,2020,2,84665,Part-Time,1
UVU,Main Campus,2020,2,84701,Full-Time,8
UVU,Main Campus,2020,2,84701,Part-Time,4
UVU,Main Campus,2020,2,84711,Full-Time,1
UVU,Main Campus,2020,2,84713,Full-Time,5
UVU,Main Campus,2020,2,84713,Part-Time,2
UVU,Main Campus,2020,2,84720,Full-Time,1
UVU,Main Campus,2020,2,84720,Part-Time,6
UVU,Main Campus,2020,2,84721,Full-Time,7
UVU,Main Campus,2020,2,84721,Part-Time,6
UVU,Main Campus,2020,2,84724,Part-Time,1
UVU,Main Campus,2020,2,84725,Full-Time,1
UVU,Main Campus,2020,2,84730,Part-Time,1
UVU,Main Campus,2020,2,84737,Full-Time,12
UVU,Main Campus,2020,2,84737,Part-Time,8
UVU,Main Campus,2020,2,84738,Full-Time,3
UVU,Main Campus,2020,2,84739,Full-Time,1
UVU,Main Campus,2020,2,84741,Full-Time,2
UVU,Main Campus,2020,2,84745,Full-Time,1
UVU,Main Campus,2020,2,84746,Part-Time,1
UVU,Main Campus,2020,2,84749,Part-Time,1
UVU,Main Campus,2020,2,84752,Full-Time,2
UVU,Main Campus,2020,2,84752,Part-Time,1
UVU,Main Campus,2020,2,84754,Full-Time,7
UVU,Main Campus,2020,2,84754,Part-Time,3
UVU,Main Campus,2020,2,84757,Full-Time,1
UVU,Main Campus,2020,2,84757,Part-Time,2
UVU,Main Campus,2020,2,84758,Full-Time,1
UVU,Main Campus,2020,2,84759,Full-Time,4
UVU,Main Campus,2020,2,84759,Part-Time,1
UVU,Main Campus,2020,2,84761,Full-Time,1
UVU,Main Campus,2020,2,84762,Full-Time,1
UVU,Main Campus,2020,2,84765,Full-Time,9
UVU,Main Campus,2020,2,84765,Part-Time,9
UVU,Main Campus,2020,2,84770,Full-Time,16
UVU,Main Campus,2020,2,84770,Part-Time,11
UVU,Main Campus,2020,2,84771,Full-Time,1
UVU,Main Campus,2020,2,84774,Part-Time,1
UVU,Main Campus,2020,2,84776,Full-Time,1
UVU,Main Campus,2020,2,84776,Part-Time,1
UVU,Main Campus,2020,2,84780,Full-Time,16
UVU,Main Campus,2020,2,84780,Part-Time,6
UVU,Main Campus,2020,2,84781,Full-Time,1
UVU,Main Campus,2020,2,84790,Full-Time,29
UVU,Main Campus,2020,2,84790,Part-Time,19
UVU,Main Campus,2020,2,84791,Part-Time,1
UVU,Main Campus,2020,2,84907,Part-Time,1
WSU,Davis Technical College,2020,2,84003,Part-Time,1
WSU,Davis Technical College,2020,2,84010,Part-Time,4
WSU,Davis Technical College,2020,2,84014,Part-Time,1
WSU,Davis Technical College,2020,2,84015,Part-Time,3
WSU,Davis Technical College,2020,2,84025,Part-Time,4
WSU,Davis Technical College,2020,2,84037,Part-Time,7
WSU,Davis Technical College,2020,2,84040,Part-Time,3
WSU,Davis Technical College,2020,2,84041,Part-Time,2
WSU,Davis Technical College,2020,2,84050,Part-Time,1
WSU,Davis Technical College,2020,2,84054,Part-Time,3
WSU,Davis Technical College,2020,2,84067,Part-Time,5
WSU,Davis Technical College,2020,2,84070,Part-Time,1
WSU,Davis Technical College,2020,2,84074,Part-Time,1
WSU,Davis Technical College,2020,2,84075,Part-Time,3
WSU,Davis Technical College,2020,2,84096,Part-Time,1
WSU,Davis Technical College,2020,2,84102,Part-Time,1
WSU,Davis Technical College,2020,2,84103,Part-Time,1
WSU,Davis Technical College,2020,2,84116,Part-Time,1
